indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
375,Nitrogen dioxide (NO2),Mean,UHF42,401,23.14,Long Island City - Astoria,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176663
375,Nitrogen dioxide (NO2),Mean,UHF42,501,18.78,Port Richmond,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176673
375,Nitrogen dioxide (NO2),Mean,UHF42,401,18.02,Long Island City - Astoria,ppb,Summer 2013,,2013-06-01T00:00:00.000,176075
643,Annual vehicle miles traveled,million miles,CD,412,16.80,Jamaica and Hollis (CD12),per km2,2016,,2016-01-01T00:00:00.000,325294
643,Annual vehicle miles traveled,million miles,CD,412,18.70,Jamaica and Hollis (CD12),per km2,2005,,2005-01-01T00:00:00.000,154613
643,Annual vehicle miles traveled,million miles,CD,410,32.30,South Ozone Park and Howard Beach (CD10),per km2,2016,,2016-01-01T00:00:00.000,325292
643,Annual vehicle miles traveled,million miles,CD,410,28.50,South Ozone Park and Howard Beach (CD10),per km2,2005,,2005-01-01T00:00:00.000,154611
375,Nitrogen dioxide (NO2),Mean,CD,212,15.70,Williamsbridge and Baychester (CD12),ppb,Summer 2012,,2012-06-01T00:00:00.000,166824
375,Nitrogen dioxide (NO2),Mean,CD,312,19.12,Borough Park (CD12),ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412765
375,Nitrogen dioxide (NO2),Mean,CD,312,17.00,Borough Park (CD12),ppb,Summer 2012,,2012-06-01T00:00:00.000,166836
375,Nitrogen dioxide (NO2),Mean,CD,312,16.33,Borough Park (CD12),ppb,Summer 2013,,2013-06-01T00:00:00.000,166895
375,Nitrogen dioxide (NO2),Mean,CD,310,11.52,Bay Ridge and Dyker Heights (CD10),ppb,Summer 2021,,2021-06-01T00:00:00.000,741224
375,Nitrogen dioxide (NO2),Mean,CD,313,12.93,Coney Island (CD13),ppb,Summer 2011,,2011-06-01T00:00:00.000,166778
375,Nitrogen dioxide (NO2),Mean,CD,313,13.04,Coney Island (CD13),ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667735
645,Annual vehicle miles travelled (trucks),million miles,CD,413,0.60,Queens Village (CD13),per km2,2016,,2016-01-01T00:00:00.000,325188
645,Annual vehicle miles travelled (trucks),million miles,CD,413,0.60,Queens Village (CD13),per km2,2005,,2005-01-01T00:00:00.000,154496
644,Annual vehicle miles travelled (cars),million miles,CD,413,30.10,Queens Village (CD13),per km2,2016,,2016-01-01T00:00:00.000,325402
644,Annual vehicle miles travelled (cars),million miles,CD,413,29.70,Queens Village (CD13),per km2,2005,,2005-01-01T00:00:00.000,154555
643,Annual vehicle miles traveled,million miles,CD,313,17.10,Coney Island (CD13),per km2,2005,,2005-01-01T00:00:00.000,154596
643,Annual vehicle miles traveled,million miles,CD,315,19.90,Sheepshead Bay (CD15),per km2,2005,,2005-01-01T00:00:00.000,154598
375,Nitrogen dioxide (NO2),Mean,CD,315,21.60,Sheepshead Bay (CD15),ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412772
375,Nitrogen dioxide (NO2),Mean,CD,315,14.44,Sheepshead Bay (CD15),ppb,Summer 2010,,2010-06-01T00:00:00.000,166721
375,Nitrogen dioxide (NO2),Mean,CD,315,14.61,Sheepshead Bay (CD15),ppb,Summer 2011,,2011-06-01T00:00:00.000,166780
375,Nitrogen dioxide (NO2),Mean,CD,313,9.50,Coney Island (CD13),ppb,Summer 2016,,2016-06-01T00:00:00.000,412767
375,Nitrogen dioxide (NO2),Mean,CD,315,16.39,Sheepshead Bay (CD15),ppb,Annual Average 2017,,2017-01-01T00:00:00.000,550106
375,Nitrogen dioxide (NO2),Mean,CD,315,24.25,Sheepshead Bay (CD15),ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336837
365,Fine particles (PM 2.5),Mean,CD,315,7.88,Sheepshead Bay (CD15),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,606009
365,Fine particles (PM 2.5),Mean,CD,315,9.12,Sheepshead Bay (CD15),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168491
365,Fine particles (PM 2.5),Mean,CD,315,11.06,Sheepshead Bay (CD15),mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,169435
365,Fine particles (PM 2.5),Mean,CD,315,11.37,Sheepshead Bay (CD15),mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,169376
365,Fine particles (PM 2.5),Mean,CD,313,11.32,Coney Island (CD13),mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,169374
365,Fine particles (PM 2.5),Mean,CD,313,11.02,Coney Island (CD13),mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,169433
365,Fine particles (PM 2.5),Mean,CD,315,6.58,Sheepshead Bay (CD15),mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742507
365,Fine particles (PM 2.5),Mean,CD,315,7.76,Sheepshead Bay (CD15),mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334297
365,Fine particles (PM 2.5),Mean,CD,315,8.03,Sheepshead Bay (CD15),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213969
365,Fine particles (PM 2.5),Mean,CD,315,9.46,Sheepshead Bay (CD15),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170320
365,Fine particles (PM 2.5),Mean,CD,315,9.59,Sheepshead Bay (CD15),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170202
365,Fine particles (PM 2.5),Mean,CD,313,5.69,Coney Island (CD13),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669916
365,Fine particles (PM 2.5),Mean,CD,313,6.61,Coney Island (CD13),mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,650004
365,Fine particles (PM 2.5),Mean,CD,313,7.90,Coney Island (CD13),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213967
365,Fine particles (PM 2.5),Mean,CD,313,9.37,Coney Island (CD13),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170318
365,Fine particles (PM 2.5),Mean,CD,313,9.43,Coney Island (CD13),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170200
365,Fine particles (PM 2.5),Mean,CD,315,6.54,Sheepshead Bay (CD15),mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,606008
365,Fine particles (PM 2.5),Mean,CD,315,8.14,Sheepshead Bay (CD15),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170438
365,Fine particles (PM 2.5),Mean,CD,315,10.38,Sheepshead Bay (CD15),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169317
375,Nitrogen dioxide (NO2),Mean,UHF42,503,12.83,Willowbrook,ppb,Summer 2011,,2011-06-01T00:00:00.000,176003
375,Nitrogen dioxide (NO2),Mean,UHF42,503,13.07,Willowbrook,ppb,Summer 2010,,2010-06-01T00:00:00.000,175961
375,Nitrogen dioxide (NO2),Mean,UHF42,405,23.39,Ridgewood - Forest Hills,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412523
375,Nitrogen dioxide (NO2),Mean,UHF42,405,18.51,Ridgewood - Forest Hills,ppb,Summer 2011,,2011-06-01T00:00:00.000,175995
386,Ozone (O3),Mean,UHF42,305,30.17,Upper East Side,ppb,Summer 2016,,2016-06-01T00:00:00.000,412016
386,Ozone (O3),Mean,UHF42,405,33.48,Ridgewood - Forest Hills,ppb,Summer 2016,,2016-06-01T00:00:00.000,412026
386,Ozone (O3),Mean,UHF42,405,33.32,Ridgewood - Forest Hills,ppb,Summer 2010,,2010-06-01T00:00:00.000,222594
386,Ozone (O3),Mean,UHF42,405,32.97,Ridgewood - Forest Hills,ppb,Summer 2011,,2011-06-01T00:00:00.000,222595
375,Nitrogen dioxide (NO2),Mean,UHF42,503,13.26,Willowbrook,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741015
375,Nitrogen dioxide (NO2),Mean,CD,306,18.60,Park Slope and Carroll Gardens (CD6),ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741213
365,Fine particles (PM 2.5),Mean,UHF42,303,10.33,East Harlem,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334014
365,Fine particles (PM 2.5),Mean,UHF42,303,13.86,East Harlem,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177243
365,Fine particles (PM 2.5),Mean,UHF42,303,10.95,East Harlem,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177789
365,Fine particles (PM 2.5),Mean,UHF42,303,6.79,East Harlem,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742224
642,Boiler Emissions- Total NOx Emissions,Number per km2,UHF42,103,65.00,Fordham - Bronx Pk,number,2015,,2015-01-01T00:00:00.000,179749
641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,UHF42,405,0.20,Ridgewood - Forest Hills,number,2015,,2015-01-01T00:00:00.000,179829
642,Boiler Emissions- Total NOx Emissions,Number per km2,UHF42,405,22.50,Ridgewood - Forest Hills,number,2015,,2015-01-01T00:00:00.000,179733
365,Fine particles (PM 2.5),Mean,CD,206,7.94,Belmont and East Tremont (CD6),mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547651
365,Fine particles (PM 2.5),Mean,CD,206,10.44,Belmont and East Tremont (CD6),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334236
365,Fine particles (PM 2.5),Mean,CD,206,9.46,Belmont and East Tremont (CD6),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170417
365,Fine particles (PM 2.5),Mean,CD,206,14.37,Belmont and East Tremont (CD6),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168529
365,Fine particles (PM 2.5),Mean,CD,206,11.05,Belmont and East Tremont (CD6),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169296
365,Fine particles (PM 2.5),Mean,CD,306,9.00,Park Slope and Carroll Gardens (CD6),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605982
365,Fine particles (PM 2.5),Mean,CD,308,7.03,Crown Heights and Prospect Heights (CD8),mcg/m3,Summer 2020,,2020-06-01T00:00:00.000,669903
365,Fine particles (PM 2.5),Mean,CD,308,8.47,Crown Heights and Prospect Heights (CD8),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605988
365,Fine particles (PM 2.5),Mean,CD,308,7.88,Crown Heights and Prospect Heights (CD8),mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547694
365,Fine particles (PM 2.5),Mean,CD,308,6.89,Crown Heights and Prospect Heights (CD8),mcg/m3,Winter 2020-21,,2020-12-01T00:00:00.000,742486
365,Fine particles (PM 2.5),Mean,CD,308,8.28,Crown Heights and Prospect Heights (CD8),mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,411060
365,Fine particles (PM 2.5),Mean,CD,308,8.84,Crown Heights and Prospect Heights (CD8),mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,411059
365,Fine particles (PM 2.5),Mean,CD,308,11.96,Crown Heights and Prospect Heights (CD8),mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,169369
365,Fine particles (PM 2.5),Mean,CD,308,11.53,Crown Heights and Prospect Heights (CD8),mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,169428
375,Nitrogen dioxide (NO2),Mean,CD,404,17.52,Elmhurst and Corona (CD4),ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667789
375,Nitrogen dioxide (NO2),Mean,CD,404,21.87,Elmhurst and Corona (CD4),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336856
375,Nitrogen dioxide (NO2),Mean,CD,404,26.86,Elmhurst and Corona (CD4),ppb,Annual Average 2009,,2008-12-01T00:00:00.000,167554
375,Nitrogen dioxide (NO2),Mean,CD,403,24.74,Jackson Heights (CD3),ppb,Annual Average 2011,,2010-12-01T00:00:00.000,167671
375,Nitrogen dioxide (NO2),Mean,CD,503,5.09,Tottenville and Great Kills (CD3),ppb,Summer 2021,,2021-06-01T00:00:00.000,741299
375,Nitrogen dioxide (NO2),Mean,CD,404,19.38,Elmhurst and Corona (CD4),ppb,Summer 2013,,2013-06-01T00:00:00.000,166905
375,Nitrogen dioxide (NO2),Mean,CD,404,20.20,Elmhurst and Corona (CD4),ppb,Summer 2012,,2012-06-01T00:00:00.000,166846
375,Nitrogen dioxide (NO2),Mean,CD,403,19.09,Jackson Heights (CD3),ppb,Annual Average 2018,,2018-01-01T00:00:00.000,603065
375,Nitrogen dioxide (NO2),Mean,CD,403,20.32,Jackson Heights (CD3),ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412792
375,Nitrogen dioxide (NO2),Mean,CD,403,17.84,Jackson Heights (CD3),ppb,Summer 2013,,2013-06-01T00:00:00.000,166904
365,Fine particles (PM 2.5),Mean,CD,503,5.95,Tottenville and Great Kills (CD3),mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669983
365,Fine particles (PM 2.5),Mean,CD,503,8.75,Tottenville and Great Kills (CD3),mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,170281
365,Fine particles (PM 2.5),Mean,CD,304,8.07,Bushwick (CD4),mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669890
365,Fine particles (PM 2.5),Mean,CD,304,8.56,Bushwick (CD4),mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649976
365,Fine particles (PM 2.5),Mean,CD,304,9.84,Bushwick (CD4),mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,170250
365,Fine particles (PM 2.5),Mean,CD,304,10.39,Bushwick (CD4),mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,168657
365,Fine particles (PM 2.5),Mean,CD,303,7.99,Bedford Stuyvesant (CD3),mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669887
365,Fine particles (PM 2.5),Mean,CD,303,10.41,Bedford Stuyvesant (CD3),mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,168656
365,Fine particles (PM 2.5),Mean,CD,318,9.81,Flatlands and Canarsie (CD18),mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,168671
365,Fine particles (PM 2.5),Mean,CD,503,9.33,Tottenville and Great Kills (CD3),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170340
365,Fine particles (PM 2.5),Mean,CD,304,10.31,Bushwick (CD4),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170309
365,Fine particles (PM 2.5),Mean,CD,318,7.08,Flatlands and Canarsie (CD18),mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,411091
365,Fine particles (PM 2.5),Mean,CD,318,9.93,Flatlands and Canarsie (CD18),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169497
365,Fine particles (PM 2.5),Mean,CD,318,9.82,Flatlands and Canarsie (CD18),mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,169556
365,Fine particles (PM 2.5),Mean,CD,303,10.47,Bedford Stuyvesant (CD3),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169482
365,Fine particles (PM 2.5),Mean,CD,303,10.37,Bedford Stuyvesant (CD3),mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,169541
365,Fine particles (PM 2.5),Mean,CD,318,7.97,Flatlands and Canarsie (CD18),mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742517
365,Fine particles (PM 2.5),Mean,CD,318,6.66,Flatlands and Canarsie (CD18),mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,606017
365,Fine particles (PM 2.5),Mean,CD,503,9.13,Tottenville and Great Kills (CD3),mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,169573
365,Fine particles (PM 2.5),Mean,CD,503,9.80,Tottenville and Great Kills (CD3),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169514
365,Fine particles (PM 2.5),Mean,CD,404,10.46,Elmhurst and Corona (CD4),mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,169560
365,Fine particles (PM 2.5),Mean,CD,404,10.47,Elmhurst and Corona (CD4),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169501
365,Fine particles (PM 2.5),Mean,CD,316,9.37,Brownsville (CD16),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168610
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,306,67.40,Chelsea - Clinton,number,2013,,2013-01-01T00:00:00.000,130420
365,Fine particles (PM 2.5),Mean,UHF42,202,9.15,Downtown - Heights - Slope,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410760
365,Fine particles (PM 2.5),Mean,UHF42,306,10.66,Chelsea - Clinton,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410804
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,302,15.70,Central Harlem - Morningside Heights,number,2013,,2013-01-01T00:00:00.000,130416
365,Fine particles (PM 2.5),Mean,UHF42,306,11.75,Chelsea - Clinton,mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649734
365,Fine particles (PM 2.5),Mean,UHF42,306,11.83,Chelsea - Clinton,mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,212817
365,Fine particles (PM 2.5),Mean,UHF42,306,14.24,Chelsea - Clinton,mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,178422
365,Fine particles (PM 2.5),Mean,UHF42,302,7.59,Central Harlem - Morningside Heights,mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649722
365,Fine particles (PM 2.5),Mean,UHF42,302,9.36,Central Harlem - Morningside Heights,mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334009
365,Fine particles (PM 2.5),Mean,UHF42,302,11.60,Central Harlem - Morningside Heights,mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,178418
365,Fine particles (PM 2.5),Mean,UHF42,302,11.13,Central Harlem - Morningside Heights,mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,178502
365,Fine particles (PM 2.5),Mean,UHF42,306,12.41,Chelsea - Clinton,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,178590
365,Fine particles (PM 2.5),Mean,UHF42,306,14.29,Chelsea - Clinton,mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,177792
365,Fine particles (PM 2.5),Mean,UHF42,202,7.10,Downtown - Heights - Slope,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742188
365,Fine particles (PM 2.5),Mean,UHF42,306,8.70,Chelsea - Clinton,mcg/m3,Summer 2020,,2020-06-01T00:00:00.000,669767
365,Fine particles (PM 2.5),Mean,UHF42,306,11.34,Chelsea - Clinton,mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547437
365,Fine particles (PM 2.5),Mean,UHF42,306,10.05,Chelsea - Clinton,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547439
365,Fine particles (PM 2.5),Mean,UHF42,306,12.53,Chelsea - Clinton,mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,212943
365,Fine particles (PM 2.5),Mean,UHF42,302,8.28,Central Harlem - Morningside Heights,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547427
365,Fine particles (PM 2.5),Mean,UHF42,302,9.91,Central Harlem - Morningside Heights,mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547425
365,Fine particles (PM 2.5),Mean,UHF42,302,11.46,Central Harlem - Morningside Heights,mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,177200
365,Fine particles (PM 2.5),Mean,UHF42,302,10.85,Central Harlem - Morningside Heights,mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,177284
365,Fine particles (PM 2.5),Mean,UHF42,302,8.42,Central Harlem - Morningside Heights,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410792
365,Fine particles (PM 2.5),Mean,UHF42,302,11.93,Central Harlem - Morningside Heights,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,177872
365,Fine particles (PM 2.5),Mean,UHF42,302,12.49,Central Harlem - Morningside Heights,mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,177830
365,Fine particles (PM 2.5),Mean,UHF42,406,9.68,Fresh Meadows,mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,177340
365,Fine particles (PM 2.5),Mean,UHF42,406,9.25,Fresh Meadows,mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,178474
365,Fine particles (PM 2.5),Mean,CD,316,8.88,Brownsville (CD16),mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334300
365,Fine particles (PM 2.5),Mean,CD,316,10.30,Brownsville (CD16),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170321
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,202,46.40,Downtown - Heights - Slope,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628445
365,Fine particles (PM 2.5),Mean,UHF34,306308,13.86,Chelsea-Village,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,173695
365,Fine particles (PM 2.5),Mean,UHF34,303,8.59,East Harlem,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410912
365,Fine particles (PM 2.5),Mean,UHF34,103,8.05,Fordham - Bronx Pk,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410868
365,Fine particles (PM 2.5),Mean,UHF34,103,11.97,Fordham - Bronx Pk,mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,173635
365,Fine particles (PM 2.5),Mean,UHF34,204,11.57,East New York,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,173674
365,Fine particles (PM 2.5),Mean,UHF34,204,11.93,East New York,mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,173640
365,Fine particles (PM 2.5),Mean,UHF34,203,8.28,Bedford Stuyvesant - Crown Heights,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410880
365,Fine particles (PM 2.5),Mean,UHF42,409,6.42,Southeast Queens,mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605771
365,Fine particles (PM 2.5),Mean,UHF42,409,7.69,Southeast Queens,mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742271
365,Fine particles (PM 2.5),Mean,UHF42,410,5.98,Rockaways,mcg/m3,Annual Average 2016,,2015-12-31T00:00:00.000,410848
365,Fine particles (PM 2.5),Mean,UHF42,410,9.45,Rockaways,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,177974
365,Fine particles (PM 2.5),Mean,UHF42,410,9.41,Rockaways,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,177932
386,Ozone (O3),Mean,UHF34,306308,27.39,Chelsea-Village,ppb,Summer 2021,,2021-06-01T00:00:00.000,743656
386,Ozone (O3),Mean,UHF34,305307,26.81,Upper East Side-Gramercy,ppb,Summer 2012,,2012-06-01T00:00:00.000,221954
386,Ozone (O3),Mean,UHF34,403,34.46,Flushing - Clearview,ppb,Summer 2012,,2012-06-01T00:00:00.000,221918
386,Ozone (O3),Mean,UHF34,103,30.79,Fordham - Bronx Pk,ppb,Summer 2013,,2013-06-01T00:00:00.000,221805
386,Ozone (O3),Mean,UHF34,103,34.08,Fordham - Bronx Pk,ppb,Summer 2012,,2012-06-01T00:00:00.000,221804
386,Ozone (O3),Mean,UHF34,305307,24.26,Upper East Side-Gramercy,ppb,Summer 2013,,2013-06-01T00:00:00.000,221955
386,Ozone (O3),Mean,UHF34,306308,26.62,Chelsea-Village,ppb,Summer 2012,,2012-06-01T00:00:00.000,221960
386,Ozone (O3),Mean,UHF34,306308,24.10,Chelsea-Village,ppb,Summer 2013,,2013-06-01T00:00:00.000,221961
386,Ozone (O3),Mean,UHF34,203,32.12,Bedford Stuyvesant - Crown Heights,ppb,Summer 2012,,2012-06-01T00:00:00.000,221828
386,Ozone (O3),Mean,UHF34,203,29.66,Bedford Stuyvesant - Crown Heights,ppb,Summer 2013,,2013-06-01T00:00:00.000,221829
375,Nitrogen dioxide (NO2),Mean,UHF34,306308,34.64,Chelsea-Village,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,171723
375,Nitrogen dioxide (NO2),Mean,UHF34,403,22.92,Flushing - Clearview,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667436
375,Nitrogen dioxide (NO2),Mean,UHF34,103,16.04,Fordham - Bronx Pk,ppb,Summer 2015,,2015-06-01T00:00:00.000,336623
375,Nitrogen dioxide (NO2),Mean,UHF34,103,22.06,Fordham - Bronx Pk,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,172615
375,Nitrogen dioxide (NO2),Mean,UHF34,204,13.88,East New York,ppb,Summer 2015,,2015-06-01T00:00:00.000,336638
375,Nitrogen dioxide (NO2),Mean,UHF34,204,25.30,East New York,ppb,Winter 2012-13,,2012-12-01T00:00:00.000,171702
375,Nitrogen dioxide (NO2),Mean,UHF34,203,27.58,Bedford Stuyvesant - Crown Heights,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667346
375,Nitrogen dioxide (NO2),Mean,UHF34,304,30.99,Upper West Side,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211570
375,Nitrogen dioxide (NO2),Mean,UHF34,303,19.40,East Harlem,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643495
375,Nitrogen dioxide (NO2),Mean,UHF34,303,34.29,East Harlem,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,171576
375,Nitrogen dioxide (NO2),Mean,UHF34,306308,42.67,Chelsea-Village,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,171587
375,Nitrogen dioxide (NO2),Mean,UHF34,403,26.95,Flushing - Clearview,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,211573
375,Nitrogen dioxide (NO2),Mean,UHF34,103,29.69,Fordham - Bronx Pk,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,171561
375,Nitrogen dioxide (NO2),Mean,CD,412,20.86,Jamaica and Hollis (CD12),ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741283
